"id","page_id","data_type_code"
516,38363,"JPEG"
519,37691,"PDF"
522,24608,"PDF"
524,36824,"PDF"
528,39170,"PDF"
529,39196,"PDF"
530,37691,"PDF"
531,27297,"DOC"
532,27727,"PLAIN"
535,27088,"PDF"
537,37378,"ZIP"
538,39774,"ZIP"
539,37723,"XML;CHARSET=UTF-8"
544,34988,"XML"
545,40109,"CSV"
551,27729,"DOC"
553,26271,"PNG"
554,27945,"PDF"
556,37725,"XML;CHARSET=UTF-8"
557,26614,"PNG"
558,25550,"JPEG"
559,25549,"JPEG"
560,23142,"DOC"
561,36788,"DOC"
562,26606,"PNG"
563,27299,"DOC"
564,27300,"DOC"
565,27731,"DOC"
566,24749,"MPEG"
567,24749,"MPEG"
568,39604,"DOC"
569,39604,"DOC"
570,40234,"PDF"
571,40239,"PDF"
572,39673,"DOC"
573,32624,"DOC"
574,38175,"PDF"
575,26592,"PDF"
576,25921,"PDF"
577,37381,"CSV"
578,35739,"PDF"
579,37726,"XML;CHARSET=UTF-8"
580,26615,"PNG"
581,40906,"MSWORD"
582,37703,"DOC"
583,36789,"DOC"
584,40239,"PDF"
585,27733,"DOC"
586,27733,"DOC"
587,31526,"DOC"
588,27946,"PDF"
589,38111,"PDF"
590,38111,"PDF"
591,27089,"PDF"
592,37383,"CSV"
593,26666,"PDF"
594,35879,"PDF"
595,37727,"XML;CHARSET=UTF-8"
596,36792,"DOC"
597,27735,"DOC"
598,27735,"DOC"
599,27316,"PDF"
600,38072,"PDF"
601,43192,"PNG"
602,42834,"RSS+XML; CHARSET=UTF"
603,26667,"PNG"
604,41247,"PDF"
605,36994,"PDF"
606,36994,"PDF"
607,36793,"DOC"
608,41266,"PDF"
609,36793,"DOC"
610,27301,"DOC"
611,40094,"OCTET-STREAM"
612,27737,"DOC"
613,44707,"PDF"
614,27949,"PDF"
615,27950,"PDF"
616,41462,"DOC"
617,44739,"PDF"
618,40237,"PDF"
619,39691,"MSWORD"
620,22840,"PNG"
621,25922,"PDF"
622,44832,"RSS+XML; CHARSET=UTF"
623,41248,"PDF"
624,37705,"DOC"
625,37704,"DOC"
626,38177,"PDF"
627,44907,"MSWORD"
628,38176,"DOC"
629,27302,"PDF"
630,27304,"PDF"
631,27739,"DOC"
632,27737,"DOC"
633,41295,"X-NEWTON-COMPATIBLE-"
634,37312,"DOC"
635,40238,"PDF"
636,37385,"CSV"
637,37385,"CSV"
638,43238,"PDF"
639,35881,"PDF"
640,35880,"DOC"
641,35081,"PDF"
642,41249,"PDF"
643,25218,"JPEG"
644,36901,"PDF"
645,38368,"DOC"
646,38420,"DOC"
647,45302,"MP4"
648,27305,"PDF"
649,41297,"X-GZIP"
650,40992,"DOC"
651,37222,"DOC"
652,27741,"DOC"
653,27741,"DOC"
654,27743,"DOC"
655,38113,"PDF"
656,45507,"X-GZIP"
657,43194,"JPEG"
658,39693,"DOC"
659,37387,"CSV"
660,43239,"PDF"
661,35882,"DOC"
662,27745,"DOC"
663,27743,"DOC"
664,27846,"PDF"
665,44687,"VND.MS-EXCEL.SHEET.M"
666,44709,"PDF"
667,40227,"DOC"
668,40228,"DOC"
669,38065,"PDF"
670,23258,"RSS+XML; CHARSET=UTF"
671,45508,"X-GZIP"
672,27090,"PDF"
673,22841,"PNG"
674,37389,"CSV"
675,37389,"CSV"
676,37391,"CSV"
677,35994,"PDF"
678,44758,"PDF"
679,46098,"PDF"
680,22842,"PNG"
681,37393,"CSV"
682,37393,"CSV"
683,42633,"JPEG"
684,37391,"CSV"
685,26616,"PNG"
686,45205,"PDF"
687,36902,"PDF"
688,39445,"DOC"
689,27312,"PDF"
690,45206,"PDF"
691,27747,"DOC"
692,45207,"DOC"
693,31527,"DOC"
694,38067,"PDF"
695,27091,"PDF"
696,35995,"PDF"
697,22844,"PNG"
698,46099,"DOC"
699,37395,"CSV"
700,37395,"CSV"
701,46101,"DOC"
702,37397,"CSV"
703,42661,"JPEG"
704,35740,"PDF"
705,44435,"PDF"
706,44646,"PDF"
707,43241,"PDF"
708,41254,"PDF"
709,41251,"PDF"
710,41250,"PDF"
711,46512,"PDF"
712,46511,"PDF"
713,26617,"PNG"
714,41253,"PDF"
715,37223,"ZIP"
716,44684,"JPEG"
717,39446,"JPEG"
718,27876,"MSWORD"
719,29956,"PDF"
729,47067,"VND.MS-EXCEL.SHEET.M"
1737,50135,"MP4"
1745,48244,"DOC"
1746,47436,"PDF"
1759,47085,"VND.MS-EXCEL"
1763,36487,"JPEG"
1768,27022,"PDF"
1776,27135,"DOC"
1787,24819,"PNG"
1789,41402,"DOC"
1799,38925,"PDF"
1800,24739,"PDF"
1801,23128,"PNG"
1803,23059,"DOC"
1809,36534,"PJPEG"
1829,35116,"PDF"
1834,39490,"PDF"
1851,47097,"PDF"
1867,51239,"PDF"
1868,51240,"PDF"
1877,51372,"PDF"
1894,39919,"ZIP"
1901,51600,"PNG"
1902,51606,"JPEG"
1903,36532,"VND.MS-EXCEL"
1908,27037,"DOC"
1912,48001,"PDF"
1918,44395,"PDF"
1927,38378,"PDF"
1930,39998,"DOC"
1935,47999,"PDF"
1946,27267,"DOC"
1947,52410,"PDF"
1958,52631,"PDF"
1960,45320,"PDF"
1969,52709,"MP4; CHARSET=UTF-8"
1972,47439,"PDF"
1976,36592,"DOC"
3441,45857,"X-RSS+XML"
3443,45914,"X-RSS+XML"
3444,39553,"PDF"
3450,35937,"PDF"
3451,33867,"PLAIN; CHARSET=UTF-8"
3456,38905,"PDF"
3457,39575,"PDF"
3461,45844,"XML"
3465,59854,"DOC"
3466,36472,"JPEG"
3467,27882,"DOC"
3468,41409,"PDF"
3472,45511,"DOC"
3473,39899,"ZIP"
3478,38188,"PDF"
3479,51233,"PDF"
3480,51242,"JPEG"
3481,33864,"PKIX-CRL"
3482,25180,"MSWORD"
3483,36275,"JPEG"
4359,27923,"PDF"
4434,66900,"DOC"
4454,54199,"MSWORD"
4457,74566,"CSV;CHARSET=UTF-8"
4458,74568,"PDF"
4465,39876,"ZIP"
4466,38577,"DOC"
4468,62159,"DOC"
4472,64081,"CSV;CHARSET=UTF-8"
4473,38606,"PDF"
4474,64093,"JPEG"
4480,55350,"PNG"
4493,70885,"PDF"
4499,48042,"DOC"
4514,75584,"CSV;CHARSET=UTF-8"
4522,44042,"PDF"
4523,44627,"JPEG"
4524,64759,"PDF"
4527,44721,"JPEG"
4578,65472,"PDF"
4585,65881,"X-RSS+XML"
4594,69804,"PDF"
4604,60634,"GIF"
4614,58362,"PDF"
4615,73944,"JPEG"
4618,58370,"PDF"
4623,53017,"PDF"
4637,53453,"ZIP"
4653,47475,"PDF"
4654,39979,"ZIP"
4664,27979,"PDF"
4666,45818,"X-RSS+XML"
4667,64083,"CSV;CHARSET=UTF-8"
4679,70865,"PKCS12"
4684,70886,"PDF"
4690,70972,"CSV;CHARSET=UTF-8"
4693,67525,"CSV; NAME=""BAT_ZAKLJ"
4703,27926,"PDF"
4721,72013,"CSV; NAME=""CREDIT-RA"
4732,65202,"JPEG"
4743,27224,"DOC"
4744,36860,"DOC"
4745,45886,"XML"
5014,67956,"PDF"
5025,68554,"DOC"
5026,71518,"JPEG"
5027,76722,"PDF"
5042,72963,"DOC"
5043,56991,"JPEG"
5056,69811,"PDF"
5058,40276,"PDF"
5076,36512,"JPEG"
5087,70871,"PLAIN; CHARSET=UTF-8"
5150,52902,"PDF"
5181,56180,"PDF"
5232,57372,"X-RSS+XML"
5233,57542,"DOC"
5234,57575,"PNG"
5241,65816,"DOC"
5246,60314,"PDF"
5255,60801,"JPEG"
5256,53194,"PDF"
5257,53460,"ZIP"
5264,70530,"CSV;CHARSET=UTF-8"
5839,71381,"PDF"
5841,75785,"CSV"
5850,81435,"DOC"
5866,84467,"PDF"
6096,65655,"CSV;CHARSET=UTF-8"
6098,60328,"PDF"
6143,67909,"DOC"
6158,76820,"X-RSS+XML"
6171,27538,"PDF"
6173,84470,"DOC"
6175,53199,"PDF"
6179,53473,"ZIP"
6182,86910,"PDF"
6198,67604,"PDF"
6199,71295,"PDF"
6214,79585,"MSWORD"
6215,68632,"MSWORD; CHARSET=UTF-"
6217,85403,"PDF"
6223,80048,"X-RSS+XML"
6228,81528,"JPEG"
6232,66001,"DOC"
6233,69828,"PDF"
6234,38901,"PDF"
6283,82664,"DOC"
6287,78502,"PDF"
6305,43289,"DOC"
6320,58609,"XML"
6330,49080,"PNG"
6332,70833,"JPEG"
6338,26686,"PDF"
6351,76624,"CSV;CHARSET=UTF-8"
6357,86401,"CSV;CHARSET=UTF-8"
6363,71396,"CSV;CHARSET=UTF-8"
6365,25556,"JPEG"
6368,86730,"JSON"
6370,68636,"DOC"
6372,41479,"MSWORD"
6378,69733,"DOC"
6380,60338,"PDF"
6385,69831,"PDF"
6386,63466,"DOC"
6387,60808,"PDF"
6388,53477,"PDF"
6389,70247,"JPEG"
6390,82345,"PNG"
6393,46358,"PDF"
6394,37142,"DOC"
6395,54794,"CSV"
6398,74683,"PDF"
6400,81069,"JPEG"
6401,49081,"PNG"
6404,81076,"DOC"
6405,27097,"PDF"
720,38069,"PDF"
721,45422,"PNG"
734,46251,"PDF"
737,24737,"PDF"
743,47197,"DOC"
746,37401,"CSV"
763,37401,"CSV"
1738,48272,"PDF"
1740,35910,"PDF"
1743,35025,"PDF"
1747,48057,"DOC"
1755,36497,"X-ZIP-COMPRESSED"
1758,23368,"DOC"
1764,39893,"ZIP"
1770,38167,"PDF"
1771,45724,"X-RSS+XML"
1772,25409,"PDF"
1780,39562,"PDF"
1794,39870,"ZIP"
1795,31510,"PDF"
1796,47084,"VND.MS-EXCEL"
1802,44602,"PDF"
1812,25290,"X-X509-CA-CERT"
1814,35892,"DOC"
1815,46768,"JPEG"
1816,38876,"PDF"
1819,27185,"PDF"
1820,26608,"PNG"
1821,35963,"PDF"
1822,40984,"PNG"
1823,50698,"MSWORD"
1831,50819,"PDF"
1832,38183,"PDF"
1833,45908,"X-RSS+XML"
1839,46066,"XML"
1841,46737,"DOC"
1848,44764,"PDF"
1849,27012,"PDF"
1854,35932,"PDF"
1855,51157,"JPEG"
1856,51170,"XML"
1857,44594,"PDF"
1881,35749,"PDF"
1885,25555,"JPEG"
1886,48023,"PDF"
1887,25405,"PDF"
1888,45956,"X-RSS+XML"
1890,22448,"PDF"
1896,51551,"DOC"
1910,45741,"XML"
1911,44630,"JPEG"
1922,44589,"DOC"
1936,47082,"DOC"
1941,37102,"PKIX-CRL"
1942,46823,"PDF"
1943,46517,"PDF"
1944,27550,"PDF"
1945,48265,"PDF"
1952,27227,"DOC"
1957,47441,"PDF"
1959,44795,"DOC"
1961,46739,"DOC"
1963,52704,"JPEG"
1975,48065,"DOC"
1978,39865,"ZIP"
3484,27850,"PDF"
3485,38631,"PDF"
3486,45935,"X-RSS+XML"
3488,44512,"PDF"
3489,37596,"DOC"
3495,44481,"PDF"
3496,38163,"PDF"
3497,62941,"VND.MS-EXCEL"
3499,59950,"PNG"
3500,35187,"PDF"
3503,59963,"PDF"
3504,47826,"PDF"
3506,45343,"PDF"
3507,38686,"PDF"
3508,48423,"DOC"
3511,59989,"DOC"
3514,64924,"DOC"
3515,46010,"X-RSS+XML"
3516,60171,"JPEG"
3517,57221,"PDF"
3518,51603,"PNG"
3519,44313,"PDF"
3520,45757,"X-RSS+XML"
3521,51712,"JPEG"
3522,36256,"DOC"
3525,65079,"DOC"
3526,44789,"DOC"
3527,45570,"PDF"
3530,57539,"MSWORD"
3531,57572,"PNG"
3532,51955,"PDF"
3533,52167,"JPEG"
3534,27068,"DOC"
3536,35123,"DOC"
3537,39793,"ZIP"
3538,47128,"PDF"
3540,38430,"DOC"
3542,65194,"CSV;CHARSET=UTF-8"
3543,44322,"PDF"
3544,27271,"PDF"
3545,65219,"CSV;CHARSET=UTF-8"
3546,65238,"JPEG"
3547,63387,"PDF"
3550,37161,"PDF"
3558,45429,"PNG"
3559,65436,"JPEG"
3561,38777,"MSWORD"
3564,37097,"PLAIN; CHARSET=UTF-8"
3565,52289,"XML;CHARSET=UTF-8"
3566,35144,"PDF"
3567,22747,"DOC"
3573,65735,"PDF"
3574,52400,"ZIP"
3575,44784,"DOC"
3576,48077,"DOC"
3577,36533,"X-ZIP-COMPRESSED"
3580,46516,"PDF"
3585,28089,"MSWORD"
3587,44629,"JPEG"
3588,36254,"JPEG"
3589,60297,"PLAIN; CHARSET=UTF-8"
3590,60300,"PDF"
3591,22892,"MSWORD"
3592,48402,"DOC"
3595,52712,"ZIP; CHARSET=UTF-8"
3596,27254,"DOC"
3598,39804,"ZIP"
3601,45833,"X-RSS+XML"
3602,66056,"JPEG"
3608,35956,"PDF"
3611,39198,"VND.MS-POWERPOINT"
3612,58319,"CSV;CHARSET=UTF-8"
3623,36321,"JPEG"
3624,60995,"PDF"
3627,25460,"PDF"
3628,39930,"ZIP"
3629,39192,"VND.MS-POWERPOINT"
3631,66835,"PDF"
3632,53450,"ZIP"
3633,53509,"PDF"
3635,44306,"PDF"
3636,47132,"PDF"
3642,39976,"ZIP"
3644,66903,"DOC"
3645,36873,"PDF"
3646,40044,"PDF"
3648,53597,"X-X509-CA-CERT"
3649,41004,"DOC"
3650,61373,"DOC"
3651,61374,"PDF"
3652,53604,"PNG"
3653,61376,"MSWORD"
3655,61437,"PDF"
3657,38380,"PDF"
3658,53772,"ZIP"
3659,40982,"JPEG"
3665,63737,"PDF"
3669,58831,"PNG"
3674,54067,"PDF"
3675,45964,"XML"
3676,40062,"MSWORD"
3677,54099,"PDF"
3680,47431,"PDF"
3685,38871,"PDF"
3686,36174,"DOC"
3688,28023,"PDF"
3690,39507,"PDF"
3697,59278,"PDF"
3702,24327,"X-RSS+XML"
3703,39880,"ZIP"
3704,55588,"PDF"
3705,31511,"PDF"
3706,67294,"CSV"
3714,38261,"PDF"
722,24734,"DOC"
723,46781,"MP4"
727,44647,"PDF"
732,40229,"PDF"
733,46648,"PDF"
1739,41040,"PDF"
1742,45947,"X-RSS+XML"
1750,41405,"PDF"
1760,39190,"VND.MS-POWERPOINT"
1765,24795,"VND.MS-EXCEL"
1773,35191,"PDF"
1775,27279,"PDF"
1777,37734,"PDF"
1779,39561,"PDF"
1781,45571,"PDF"
1788,41470,"JPEG"
1798,47845,"MSWORD"
1817,24801,"PDF"
1827,39508,"PDF"
1840,27186,"PDF"
1842,48401,"DOC"
1844,44578,"DOC"
1852,42953,"PDF"
1858,47076,"DOC"
1859,36484,"VND.MS-EXCEL"
1861,43160,"DOC"
1876,51361,"PDF"
1891,36093,"PDF"
1914,45568,"PDF"
1915,38170,"PDF"
1916,35983,"PDF"
1917,51891,"PDF"
1919,22855,"PNG"
1920,45943,"XML"
1921,48396,"DOC"
1928,27239,"DOC"
1929,44539,"PDF"
1933,45653,"PNG"
1950,38211,"PDF"
1951,35924,"PDF"
1954,52609,"DOC"
1962,38545,"PDF"
1964,38932,"PDF"
1965,28005,"PDF"
1966,52708,"MP4; CHARSET=UTF-8"
1971,45061,"PDF"
3487,39973,"ZIP"
3490,47843,"PDF"
3491,22109,"DOC"
3492,39909,"ZIP"
3493,35757,"PDF"
3494,56948,"DOC"
3498,39931,"ZIP"
3501,38700,"PDF"
3502,40045,"PDF"
3505,46826,"PDF"
3509,27234,"DOC"
3510,59988,"DOC"
3512,56967,"JPEG"
3513,39838,"ZIP"
3523,51809,"DOC"
3524,63267,"JPEG"
3528,40936,"DOC"
3529,45958,"XML"
3535,57636,"JPEG"
3539,57687,"PDF"
3541,57734,"PDF"
3548,40280,"PDF"
3549,48078,"DOC"
3551,45997,"XML"
3552,35743,"PDF"
3553,45763,"X-RSS+XML"
3554,39867,"ZIP"
3555,44597,"PDF"
3556,38889,"PDF"
3557,36329,"PDF"
3560,65435,"JPEG"
3562,37314,"DOC"
3563,27139,"DOC"
3568,45001,"PDF"
3569,52312,"PDF"
3570,52317,"DOC"
3571,65681,"CSV;CHARSET=UTF-8"
3572,52330,"PLAIN; CHARSET=UTF-8"
3578,65801,"DOC"
3579,65814,"DOC"
3581,52462,"JPEG"
3582,46731,"PDF"
3583,65854,"DOC"
3584,27140,"DOC"
3586,65990,"VND.MS-EXCEL"
3593,36864,"DOC"
3594,52705,"JPEG"
3597,52711,"MP4; CHARSET=UTF-8"
3599,35085,"PDF"
3600,66040,"PDF"
3603,47110,"PDF"
3604,48426,"DOC"
3605,58095,"PDF"
3606,66071,"PDF"
3607,60633,"PLAIN"
3609,36601,"PDF"
3610,58316,"JPEG"
3613,52872,"PNG"
3614,58358,"PDF"
3615,52898,"PDF"
3616,53014,"PDF"
3617,66404,"MSWORD"
3618,53064,"POSTSCRIPT"
3619,35192,"PDF"
3620,38897,"PDF"
3621,44638,"JPEG"
3622,30126,"PDF"
3625,46003,"XML"
3626,36595,"PDF"
3630,28007,"PDF"
3634,53511,"PDF"
3637,66867,"JPEG"
3638,66878,"MSWORD"
3639,66888,"DOC"
3640,47771,"DOC"
3641,46892,"PDF"
3643,66899,"PDF"
3647,61305,"PDF"
3654,35121,"PDF"
3656,53695,"DOC"
3660,53799,"PDF"
3661,61512,"MSWORD"
3662,53834,"PDF"
3663,58600,"XML"
3664,63736,"PDF"
3666,27211,"DOC"
3667,58748,"JPEG"
3668,67103,"DOC"
3670,44506,"PDF"
3671,54012,"DOC"
3672,28029,"PDF"
3673,39548,"PDF"
3678,54116,"DOC"
3679,61647,"PDF"
3681,61694,"PDF"
3682,35986,"PDF"
3683,61714,"DOC"
3684,48254,"PDF"
3687,58964,"DOC"
3689,39836,"ZIP"
3691,62141,"XML"
3692,42947,"PDF"
3693,64060,"PDF"
3694,48070,"DOC"
3695,59092,"JPEG"
3696,46058,"X-RSS+XML"
3698,55184,"X-RSS+XML"
3699,64144,"CSV;CHARSET=UTF-8"
3700,55414,"PNG"
3701,59301,"PDF"
3707,55759,"ZIP"
3708,55778,"PNG"
3709,46379,"DOC"
3710,55839,"ZIP"
3711,45720,"XML"
3712,25402,"PDF"
3713,27770,"PDF"
3717,55856,"PDF"
3720,67377,"DOC"
3722,62280,"PDF"
3723,62439,"PDF"
3724,67384,"DOC"
3725,55985,"PDF"
3726,67445,"RSS+XML;CHARSET=UTF-"
3734,64207,"JPEG"
3735,56102,"DOC"
3737,38345,"PDF"
3738,59431,"JPEG"
3739,45982,"XML"
3740,62617,"DOC"
3741,56171,"PDF"
3742,37159,"JPEG"
3743,67785,"JPEG"
3744,44470,"PDF"
3750,45955,"XML"
724,44437,"PDF"
731,46197,"DOC"
736,24738,"PDF"
738,26152,"PDF"
744,37399,"CSV"
754,27751,"DOC"
756,46915,"PDF"
759,46283,"PDF"
1741,39501,"PDF"
1744,44526,"PDF"
1748,38699,"PDF"
1749,37556,"PDF"
1754,28004,"PDF"
1762,35035,"DOC"
1769,45078,"DOC"
1782,46287,"PDF"
1783,36500,"JPEG"
1784,25165,"PDF"
1785,27986,"JPEG"
1790,35027,"ZIP"
1791,46061,"X-RSS+XML"
1792,45332,"PDF"
1797,40903,"PNG"
1806,35998,"PDF"
1807,46948,"PDF"
1824,38628,"PDF"
1825,38396,"DOC"
1826,41257,"PDF"
1828,40011,"POSTSCRIPT"
1838,25403,"PDF"
1843,48079,"DOC"
1845,25185,"DOC"
1850,48246,"PDF"
1853,47115,"PDF"
1863,27772,"PDF"
1865,44030,"PDF"
1866,21928,"PDF"
1872,51306,"PDF"
1875,51336,"PDF"
1882,45586,"DOC"
1883,46888,"PDF"
1892,45739,"X-RSS+XML"
1898,51562,"PDF"
1899,44590,"PDF"
1913,37558,"PDF"
1931,45871,"XML"
1934,39797,"ZIP"
1938,38291,"PDF"
1939,39884,"ZIP"
1940,35013,"DOC"
1948,46958,"PDF"
1967,52724,"PDF"
1968,52729,"JPEG"
1970,41474,"JPEG"
1973,46080,"X-RSS+XML"
1974,35032,"ZIP"
1977,44768,"PDF"
1979,44462,"PDF"
1980,38935,"PDF"
1981,45555,"PDF"
1982,47376,"JPEG"
1983,46016,"X-RSS+XML"
1984,35959,"PDF"
3715,27558,"JPEG"
3716,48414,"DOC"
3718,36284,"JPEG"
3719,49977,"CSV;CHARSET=UTF-8"
3721,38575,"PDF"
3727,62489,"JPEG"
3728,39493,"PDF"
3729,50029,"PDF"
3730,45989,"X-RSS+XML"
3731,36277,"ZIP"
3732,39918,"ZIP"
3733,48075,"DOC"
3736,59389,"DOC"
3745,67866,"JPEG"
3746,50194,"MSWORD"
3747,38432,"DOC"
3748,35107,"PDF"
3749,46735,"OCTET-STREAM;CHARSET"
3760,45907,"XML"
3763,27080,"DOC"
3764,37659,"DOC"
3768,59666,"JPEG"
3771,44785,"DOC"
3774,39647,"PDF"
3775,38642,"PDF"
3777,38214,"PDF"
3788,41487,"MSWORD"
3789,64691,"XML"
3790,36530,"PJPEG"
3791,64779,"PDF"
3792,62759,"MSWORD"
3793,45950,"X-RSS+XML"
3794,36130,"PLAIN; CHARSET=UTF-8"
3799,50700,"PDF"
3800,48050,"DOC"
3801,68491,"DOC"
3802,44381,"PDF"
3804,50748,"MSWORD"
3807,47841,"PDF"
3808,48021,"PDF"
3810,62797,"MSWORD"
3812,64788,"PDF"
3816,36176,"PDF"
3817,62847,"CSV;CHARSET=UTF-8"
3818,27218,"PDF"
3819,62858,"DOC"
3820,36531,"OCTET-STREAM"
3821,27848,"PDF"
3825,68629,"PDF"
3826,68633,"DOC"
3832,40053,"PDF"
3833,38622,"PDF"
3834,39197,"VND.MS-POWERPOINT"
3840,38713,"PDF"
3841,37320,"PDF"
3842,27196,"DOC"
3843,47765,"DOC"
3844,35141,"PDF"
3846,38770,"PDF"
3849,46082,"XML"
3850,27529,"PDF"
3851,59847,"VND.MS-POWERPOINT"
3852,68806,"PDF"
3855,45875,"X-RSS+XML"
4361,46033,"XML"
4367,48035,"DOC"
4381,46091,"XML"
4385,57295,"JPEG"
4389,65162,"CSV"
4391,52413,"PDF"
4395,69802,"PDF"
4398,39195,"VND.MS-POWERPOINT"
4400,37322,"DOC"
4414,60793,"PDF"
4415,63536,"PDF"
4417,60825,"MSWORD"
4426,74170,"PDF"
4427,74174,"X-TROFF-MAN"
4428,60997,"PDF"
4443,38614,"PDF"
4444,58788,"PDF"
4445,58833,"PNG"
4461,27261,"PDF"
4463,35745,"PDF"
4464,61895,"PDF"
4475,44304,"PDF"
4476,45991,"XML"
4496,38868,"PDF"
4500,48162,"VND.MS-EXCEL"
4511,43278,"DOC"
4579,65473,"PDF"
4584,52417,"PDF"
4633,61001,"PDF"
4662,62129,"JPEG"
4663,38234,"PDF"
4668,76395,"JPEG"
4675,64170,"JPEG"
4687,55929,"X-ZIP-COMPRESSED; CH"
4700,44489,"PDF"
4706,75552,"JPEG"
4709,68232,"MSWORD"
4713,35133,"DOC"
4733,40037,"PDF"
5017,43287,"PDF"
5020,75555,"JPEG"
5032,27015,"PDF"
5033,39800,"ZIP"
5034,48387,"DOC"
5048,65072,"CSV;CHARSET=UTF-8"
5061,52901,"PDF"
5063,44540,"PDF"
5067,44073,"PDF"
5080,54233,"DOC"
5091,56105,"DOC"
5098,27176,"PDF"
5101,31534,"PDF"
5127,79686,"CSV;CHARSET=UTF-8"
725,46907,"MP4"
730,46196,"ZIP"
735,24736,"PDF"
747,35884,"DOC"
748,35082,"PDF"
1751,39584,"PDF"
1752,45351,"PDF"
1753,50193,"PNG"
1756,44611,"PDF"
1757,46037,"X-RSS+XML"
1761,35156,"PDF"
1766,27131,"DOC"
1767,37560,"PDF"
1774,23565,"JPEG"
1778,44655,"PDF"
1786,45566,"PDF"
1793,38571,"PDF"
1804,39842,"ZIP"
1805,48003,"DOC"
1808,43163,"DOC"
1810,39566,"PDF"
1811,45773,"X-RSS+XML"
1813,48002,"PDF"
1818,50585,"PDF"
1830,45561,"PDF"
1835,39815,"ZIP"
1836,46904,"PDF"
1837,38664,"PDF"
1846,45355,"PDF"
1847,45809,"X-RSS+XML"
1860,39846,"ZIP"
1862,36118,"PDF"
1864,46001,"X-RSS+XML"
1869,51230,"PDF"
1870,27306,"PDF"
1871,51300,"PDF"
1873,51315,"PDF"
1874,51322,"PDF"
1878,51380,"PDF"
1879,51389,"PDF"
1880,44464,"PDF"
1884,39184,"VND.MS-POWERPOINT"
1889,23072,"DOC"
1893,37002,"DOC"
1895,51519,"JPEG"
1897,27546,"PDF"
1900,51582,"JPEG"
1904,38626,"PDF"
1905,47996,"PDF"
1906,39924,"ZIP"
1907,25417,"PDF"
1909,25441,"PDF"
1923,38528,"PDF"
1924,48067,"DOC"
1925,25126,"JPEG"
1926,52165,"PNG"
1932,48018,"PDF"
1937,44608,"PDF"
1949,44391,"PDF"
1953,52608,"ZIP"
1955,38671,"PDF"
1956,45548,"PDF"
3751,48009,"DOC"
3752,45600,"JPEG"
3753,38668,"PDF"
3754,38307,"PDF"
3755,36126,"PLAIN; CHARSET=UTF-8"
3756,36090,"DOC"
3757,44799,"DOC"
3758,38344,"PDF"
3759,39916,"ZIP"
3761,47433,"PDF"
3762,46946,"PDF"
3765,46060,"XML"
3766,36244,"JPEG"
3767,48267,"PDF"
3769,39910,"ZIP"
3770,62707,"PNG"
3772,25425,"PDF"
3773,38293,"PDF"
3776,44732,"JPEG"
3778,56605,"PDF"
3779,56636,"PDF"
3780,46346,"PDF"
3781,62752,"MSWORD"
3782,56644,"PDF"
3783,56663,"PDF"
3784,56677,"MSWORD"
3785,45830,"X-RSS+XML"
3786,28020,"PDF"
3787,68238,"PNG"
3795,68392,"PDF"
3796,68427,"PNG"
3797,46272,"PDF"
3798,68455,"PDF"
3803,45738,"XML"
3805,35184,"PDF"
3806,46881,"PDF"
3809,45342,"PDF"
3811,64787,"PDF"
3813,38926,"PDF"
3814,62837,"PNG"
3815,38555,"PDF"
3822,45848,"X-RSS+XML"
3823,38551,"PDF"
3824,39863,"ZIP"
3827,68634,"DOC"
3828,44811,"DOC"
3829,50981,"MSWORD"
3830,39885,"ZIP"
3831,68668,"MSWORD"
3835,39942,"ZIP"
3836,46275,"PDF"
3837,24740,"PDF"
3838,47404,"PDF"
3839,24800,"MSWORD"
3845,68761,"MSWORD"
3847,36327,"PDF"
3848,45603,"JPEG"
3853,59855,"DOC"
3854,35114,"PDF"
4363,25926,"PDF"
4370,62839,"PNG"
4380,42998,"PDF"
4393,60302,"PDF"
4394,39964,"ZIP"
4402,70097,"JPEG"
4404,52875,"PNG"
4406,58361,"PDF"
4408,53035,"MSWORD"
4410,38217,"PDF"
4416,60824,"MSWORD"
4419,38719,"PDF"
4421,74109,"CSV;CHARSET=UTF-8"
4450,58954,"CSV;CHARSET=UTF-8"
4451,54118,"DOC"
4452,61696,"PDF"
4453,34947,"DOC"
4455,74556,"JPEG"
4456,74562,"JPEG"
4459,48670,"DOC"
4513,75550,"JPEG"
4518,27024,"PDF"
4519,68240,"PNG"
4520,64628,"JPEG"
4521,64641,"PDF"
4590,43272,"DOC"
4596,69805,"PDF"
4634,61000,"PDF"
4648,53803,"PDF"
4651,53992,"JPEG"
4660,74613,"JPEG"
4677,55964,"MSWORD"
4678,70866,"PKCS12"
4681,55987,"PDF"
4688,70971,"CSV;CHARSET=UTF-8"
4691,70973,"MSWORD"
4695,67526,"DOC"
4711,56647,"PDF"
4729,38186,"PDF"
4748,27066,"PDF"
5018,75556,"JPEG"
5021,56653,"PDF"
5068,78611,"PNG"
5073,58489,"DOC"
5074,53804,"DOC"
5075,70490,"JPEG"
5084,75076,"PDF"
5104,76590,"DOC"
5105,75586,"CSV;CHARSET=UTF-8"
5134,64945,"JPEG"
5177,79878,"PDF"
5197,44542,"PDF"
5210,51136,"JPEG"
5213,25525,"JPEG"
5214,28017,"PDF"
5221,68903,"DOC"
5228,57312,"CSV;CHARSET=UTF-8"
5231,73527,"JPEG"
5235,69331,"CSV;CHARSET=UTF-8"
